user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
14994,29/06/14 13:10,3733,english,29/06/14 13:12,active,"('14994','41819.5486111111','3733','english','41819.55','active'),"
14995,29/06/14 16:49,6630,english,29/06/14 16:50,active,"('14995','41819.7006944444','6630','english','41819.7013888889','active'),"
14996,29/06/14 17:30,217,russian,29/06/14 17:32,active,"('14996','41819.7291666667','217','russian','41819.7305555556','active'),"
15001,29/06/14 14:32,6993,french,29/06/14 14:33,active,"('15001','41819.6055555556','6993','french','41819.60625','active'),"
15005,29/06/14 14:46,673,english,29/06/14 14:47,active,"('15005','41819.6152777778','673','english','41819.6159722222','active'),"
15007,29/06/14 10:24,3811,italian,29/06/14 10:25,active,"('15007','41819.4333333333','3811','italian','41819.4340277778','active'),"
15009,29/06/14 12:06,9451,indian,29/06/14 12:08,active,"('15009','41819.5041666667','9451','indian','41819.5055555556','active'),"
15011,29/06/14 13:00,35,french,29/06/14 13:01,active,"('15011','41819.5416666667','35','french','41819.5423611111','active'),"
15012,29/06/14 18:27,6854,english,29/06/14 18:28,active,"('15012','41819.76875','6854','english','41819.7694444444','active'),"
15015,29/06/14 11:19,10862,english,29/06/14 11:20,active,"('15015','41819.4715277778','10862','english','41819.4722222222','active'),"
15016,30/06/14 8:10,10313,english,30/06/14 8:11,active,"('15016','41820.3402777778','10313','english','41820.3409722222','active'),"
15018,30/06/14 9:46,23,chinese,30/06/14 9:48,active,"('15018','41820.4069444444','23','chinese','41820.4083333333','active'),"
15020,30/06/14 14:58,7336,english,30/06/14 15:00,active,"('15020','41820.6236111111','7336','english','41820.625','active'),"
15022,30/06/14 8:38,7469,indian,30/06/14 8:39,active,"('15022','41820.3597222222','7469','indian','41820.3604166667','active'),"
15024,30/06/14 13:10,3646,indian,30/06/14 13:11,active,"('15024','41820.5486111111','3646','indian','41820.5493055556','active'),"
15025,30/06/14 9:40,327,english,30/06/14 9:42,active,"('15025','41820.4027777778','327','english','41820.4041666667','active'),"
15028,30/06/14 22:43,31,portugese,30/06/14 22:45,active,"('15028','41820.9465277778','31','portugese','41820.9479166667','active'),"
15029,30/06/14 11:15,1,english,30/06/14 11:16,active,"('15029','41820.46875','1','english','41820.4694444444','active'),"
15030,30/06/14 1:58,1414,english,30/06/14 1:59,active,"('15030','41820.0819444444','1414','english','41820.0826388889','active'),"
15033,30/06/14 11:57,141,japanese,30/06/14 11:58,active,"('15033','41820.4979166667','141','japanese','41820.4986111111','active'),"
15039,30/06/14 11:22,67,english,30/06/14 11:23,active,"('15039','41820.4736111111','67','english','41820.4743055556','active'),"
15041,30/06/14 17:21,478,english,30/06/14 17:23,active,"('15041','41820.7229166667','478','english','41820.7243055556','active'),"
15042,30/06/14 13:41,5944,english,30/06/14 13:42,active,"('15042','41820.5701388889','5944','english','41820.5708333333','active'),"
15043,30/06/14 7:06,1,english,30/06/14 7:08,active,"('15043','41820.2958333333','1','english','41820.2972222222','active'),"
15045,30/06/14 11:10,1745,spanish,30/06/14 11:11,active,"('15045','41820.4652777778','1745','spanish','41820.4659722222','active'),"
15048,30/06/14 17:50,8932,german,30/06/14 17:52,active,"('15048','41820.7430555556','8932','german','41820.7444444444','active'),"
15052,30/06/14 13:34,9926,portugese,30/06/14 13:36,active,"('15052','41820.5652777778','9926','portugese','41820.5666666667','active'),"
15054,30/06/14 21:06,7481,english,30/06/14 21:08,active,"('15054','41820.8791666667','7481','english','41820.8805555556','active'),"
15055,30/06/14 11:31,9510,english,30/06/14 11:32,active,"('15055','41820.4798611111','9510','english','41820.4805555556','active'),"
15066,30/06/14 13:11,10874,french,30/06/14 13:12,active,"('15066','41820.5493055556','10874','french','41820.55','active'),"
15067,30/06/14 15:04,1,spanish,30/06/14 15:05,active,"('15067','41820.6277777778','1','spanish','41820.6284722222','active'),"
15072,30/06/14 21:29,15,arabic,30/06/14 21:31,active,"('15072','41820.8951388889','15','arabic','41820.8965277778','active'),"
15074,30/06/14 14:47,10213,japanese,30/06/14 14:48,active,"('15074','41820.6159722222','10213','japanese','41820.6166666667','active'),"
15075,30/06/14 13:01,7206,arabic,30/06/14 13:02,active,"('15075','41820.5423611111','7206','arabic','41820.5430555556','active'),"
15077,30/06/14 17:15,6806,japanese,30/06/14 17:16,active,"('15077','41820.71875','6806','japanese','41820.7194444444','active'),"
15078,30/06/14 15:41,10706,english,30/06/14 15:43,active,"('15078','41820.6534722222','10706','english','41820.6548611111','active'),"
15079,30/06/14 17:05,12966,japanese,30/06/14 17:07,active,"('15079','41820.7118055556','12966','japanese','41820.7131944444','active'),"
15081,30/06/14 12:26,38,english,30/06/14 12:28,active,"('15081','41820.5180555556','38','english','41820.5194444444','active'),"
15082,30/06/14 16:42,3841,french,30/06/14 16:43,active,"('15082','41820.6958333333','3841','french','41820.6965277778','active'),"
15083,30/06/14 9:02,13193,english,30/06/14 9:04,active,"('15083','41820.3763888889','13193','english','41820.3777777778','active'),"
15085,30/06/14 16:32,12898,chinese,30/06/14 16:33,active,"('15085','41820.6888888889','12898','chinese','41820.6895833333','active'),"
15087,30/06/14 11:15,9521,japanese,30/06/14 11:16,active,"('15087','41820.46875','9521','japanese','41820.4694444444','active'),"
15088,30/06/14 9:41,12716,english,30/06/14 9:42,active,"('15088','41820.4034722222','12716','english','41820.4041666667','active'),"
15090,30/06/14 18:01,1,english,30/06/14 18:02,active,"('15090','41820.7506944444','1','english','41820.7513888889','active'),"
15091,30/06/14 11:43,529,english,30/06/14 11:45,active,"('15091','41820.4881944444','529','english','41820.4895833333','active'),"
15093,01/07/14 14:46,10275,english,01/07/14 14:47,active,"('15093','41821.6152777778','10275','english','41821.6159722222','active'),"
15094,01/07/14 12:02,7,russian,01/07/14 12:03,active,"('15094','41821.5013888889','7','russian','41821.5020833333','active'),"
15096,01/07/14 21:17,3,japanese,01/07/14 21:18,active,"('15096','41821.8868055556','3','japanese','41821.8875','active'),"
15101,01/07/14 11:27,11117,german,01/07/14 11:29,active,"('15101','41821.4770833333','11117','german','41821.4784722222','active'),"
15105,01/07/14 11:57,2,english,01/07/14 11:58,active,"('15105','41821.4979166667','2','english','41821.4986111111','active'),"
15107,01/07/14 12:13,2489,english,01/07/14 12:15,active,"('15107','41821.5090277778','2489','english','41821.5104166667','active'),"
15109,01/07/14 17:38,62,french,01/07/14 17:39,active,"('15109','41821.7347222222','62','french','41821.7354166667','active'),"
15112,01/07/14 9:06,130,english,01/07/14 9:07,active,"('15112','41821.3791666667','130','english','41821.3798611111','active'),"
15113,01/07/14 4:41,33,english,01/07/14 4:43,active,"('15113','41821.1951388889','33','english','41821.1965277778','active'),"
15116,01/07/14 11:00,3153,english,01/07/14 11:01,active,"('15116','41821.4583333333','3153','english','41821.4590277778','active'),"
15123,01/07/14 11:42,6861,spanish,01/07/14 11:44,active,"('15123','41821.4875','6861','spanish','41821.4888888889','active'),"
15124,01/07/14 14:44,11742,french,01/07/14 14:45,active,"('15124','41821.6138888889','11742','french','41821.6145833333','active'),"
15126,01/07/14 8:56,1,english,01/07/14 8:57,active,"('15126','41821.3722222222','1','english','41821.3729166667','active'),"
15127,01/07/14 7:29,12577,english,01/07/14 7:31,active,"('15127','41821.3118055556','12577','english','41821.3131944444','active'),"
15128,01/07/14 8:06,7641,spanish,01/07/14 8:07,active,"('15128','41821.3375','7641','spanish','41821.3381944444','active'),"
15132,01/07/14 15:53,6848,english,01/07/14 15:55,active,"('15132','41821.6618055556','6848','english','41821.6631944444','active'),"
15133,01/07/14 16:21,9815,english,01/07/14 16:23,active,"('15133','41821.68125','9815','english','41821.6826388889','active'),"
15135,01/07/14 8:41,8850,japanese,01/07/14 8:43,active,"('15135','41821.3618055556','8850','japanese','41821.3631944444','active'),"
15136,01/07/14 15:19,9071,english,01/07/14 15:21,active,"('15136','41821.6381944444','9071','english','41821.6395833333','active'),"
15137,01/07/14 8:54,112,english,01/07/14 8:55,active,"('15137','41821.3708333333','112','english','41821.3715277778','active'),"
15140,01/07/14 2:00,5291,french,01/07/14 2:01,active,"('15140','41821.0833333333','5291','french','41821.0840277778','active'),"
15143,01/07/14 15:18,8608,korean,01/07/14 15:19,active,"('15143','41821.6375','8608','korean','41821.6381944444','active'),"
15146,01/07/14 8:07,3,italian,01/07/14 8:09,active,"('15146','41821.3381944444','3','italian','41821.3395833333','active'),"
15149,01/07/14 9:47,1797,english,01/07/14 9:49,active,"('15149','41821.4076388889','1797','english','41821.4090277778','active'),"
15150,01/07/14 17:45,141,indian,01/07/14 17:46,active,"('15150','41821.7395833333','141','indian','41821.7402777778','active'),"
15156,01/07/14 1:26,10681,portugese,01/07/14 1:28,active,"('15156','41821.0597222222','10681','portugese','41821.0611111111','active'),"
15158,01/07/14 11:46,9181,german,01/07/14 11:48,active,"('15158','41821.4902777778','9181','german','41821.4916666667','active'),"
15159,01/07/14 9:06,2,english,01/07/14 9:08,active,"('15159','41821.3791666667','2','english','41821.3805555556','active'),"
15160,01/07/14 16:33,350,portugese,01/07/14 16:34,active,"('15160','41821.6895833333','350','portugese','41821.6902777778','active'),"
15161,01/07/14 20:57,204,japanese,01/07/14 20:58,active,"('15161','41821.8729166667','204','japanese','41821.8736111111','active'),"
15163,01/07/14 4:37,9330,french,01/07/14 4:39,active,"('15163','41821.1923611111','9330','french','41821.19375','active'),"
15164,01/07/14 10:43,1,english,01/07/14 10:45,active,"('15164','41821.4465277778','1','english','41821.4479166667','active'),"
15165,01/07/14 15:58,618,english,01/07/14 15:59,active,"('15165','41821.6652777778','618','english','41821.6659722222','active'),"
15166,01/07/14 11:26,12882,japanese,01/07/14 11:27,active,"('15166','41821.4763888889','12882','japanese','41821.4770833333','active'),"
15168,01/07/14 8:29,661,english,01/07/14 8:30,active,"('15168','41821.3534722222','661','english','41821.3541666667','active'),"
15169,01/07/14 12:36,6459,english,01/07/14 12:37,active,"('15169','41821.525','6459','english','41821.5256944444','active'),"
15170,01/07/14 10:56,3136,german,01/07/14 10:57,active,"('15170','41821.4555555556','3136','german','41821.45625','active'),"
15172,01/07/14 12:21,12,spanish,01/07/14 12:22,active,"('15172','41821.5145833333','12','spanish','41821.5152777778','active'),"
15174,02/07/14 7:22,12586,english,02/07/14 7:23,active,"('15174','41822.3069444444','12586','english','41822.3076388889','active'),"
15177,02/07/14 19:06,483,italian,02/07/14 19:08,active,"('15177','41822.7958333333','483','italian','41822.7972222222','active'),"
15180,02/07/14 1:06,3088,english,02/07/14 1:07,active,"('15180','41822.0458333333','3088','english','41822.0465277778','active'),"
15181,02/07/14 10:01,13,english,02/07/14 10:03,active,"('15181','41822.4173611111','13','english','41822.41875','active'),"
15182,02/07/14 17:55,2718,english,02/07/14 17:56,active,"('15182','41822.7465277778','2718','english','41822.7472222222','active'),"
15184,02/07/14 15:05,1,english,02/07/14 15:07,active,"('15184','41822.6284722222','1','english','41822.6298611111','active'),"
15185,02/07/14 10:04,11068,german,02/07/14 10:06,active,"('15185','41822.4194444444','11068','german','41822.4208333333','active'),"
15186,02/07/14 17:00,7932,japanese,02/07/14 17:02,active,"('15186','41822.7083333333','7932','japanese','41822.7097222222','active'),"
15188,02/07/14 19:49,24,korean,02/07/14 19:50,active,"('15188','41822.8256944444','24','korean','41822.8263888889','active'),"
15190,02/07/14 14:34,8,spanish,02/07/14 14:35,active,"('15190','41822.6069444444','8','spanish','41822.6076388889','active'),"
15200,02/07/14 3:43,765,portugese,02/07/14 3:45,active,"('15200','41822.1548611111','765','portugese','41822.15625','active'),"
15201,02/07/14 0:28,3622,spanish,02/07/14 0:29,active,"('15201','41822.0194444444','3622','spanish','41822.0201388889','active'),"
15202,02/07/14 14:06,5,english,02/07/14 14:08,active,"('15202','41822.5875','5','english','41822.5888888889','active'),"
15204,02/07/14 19:12,1045,japanese,02/07/14 19:14,active,"('15204','41822.8','1045','japanese','41822.8013888889','active'),"
15207,02/07/14 11:05,570,korean,02/07/14 11:06,active,"('15207','41822.4618055556','570','korean','41822.4625','active'),"
15208,02/07/14 11:20,1,french,02/07/14 11:21,active,"('15208','41822.4722222222','1','french','41822.4729166667','active'),"
15214,02/07/14 13:37,603,english,02/07/14 13:38,active,"('15214','41822.5673611111','603','english','41822.5680555556','active'),"
15216,02/07/14 9:22,2779,english,02/07/14 9:23,active,"('15216','41822.3902777778','2779','english','41822.3909722222','active'),"
15218,02/07/14 6:53,1,spanish,02/07/14 6:55,active,"('15218','41822.2868055556','1','spanish','41822.2881944444','active'),"
15219,02/07/14 14:08,4103,french,02/07/14 14:09,active,"('15219','41822.5888888889','4103','french','41822.5895833333','active'),"
15220,02/07/14 8:28,2639,japanese,02/07/14 8:30,active,"('15220','41822.3527777778','2639','japanese','41822.3541666667','active'),"
15224,02/07/14 9:24,32,english,02/07/14 9:25,active,"('15224','41822.3916666667','32','english','41822.3923611111','active'),"
15225,02/07/14 12:56,8912,english,02/07/14 12:57,active,"('15225','41822.5388888889','8912','english','41822.5395833333','active'),"
15226,02/07/14 5:26,9092,japanese,02/07/14 5:27,active,"('15226','41822.2263888889','9092','japanese','41822.2270833333','active'),"
15227,02/07/14 12:27,2,german,02/07/14 12:28,active,"('15227','41822.51875','2','german','41822.5194444444','active'),"
15228,02/07/14 18:45,414,portugese,02/07/14 18:47,active,"('15228','41822.78125','414','portugese','41822.7826388889','active'),"
15229,02/07/14 8:12,31,french,02/07/14 8:14,active,"('15229','41822.3416666667','31','french','41822.3430555556','active'),"
15230,02/07/14 18:46,1543,spanish,02/07/14 18:48,active,"('15230','41822.7819444444','1543','spanish','41822.7833333333','active'),"
15231,02/07/14 16:03,10421,english,02/07/14 16:04,active,"('15231','41822.66875','10421','english','41822.6694444444','active'),"
15233,02/07/14 13:24,1,english,02/07/14 13:25,active,"('15233','41822.5583333333','1','english','41822.5590277778','active'),"
15235,02/07/14 14:17,3,english,02/07/14 14:19,active,"('15235','41822.5951388889','3','english','41822.5965277778','active'),"
15239,02/07/14 18:04,2748,english,02/07/14 18:05,active,"('15239','41822.7527777778','2748','english','41822.7534722222','active'),"
